gene_name,GG7_with_T_fpkm,GG7_with_T_1_fpkm,MN7_with_T_fpkm,RN4_with_T_fpkm,RN4_with_T_1_fpkm
RECQL,11.47266667,9.266276595,9.072681111,10.05760972,11.0595957
AC244517.6,0.363057855,0,0.733077741,0,0
AL645941.3,3.414505647,2.957681114,2.886064811,3.183772081,3.955874249
STK25,15.5626205,15.64829047,16.14488697,14.98290817,14.5216941
TSPOAP1,6.496989711,6.836922601,10.69040929,5.124262761,5.031432968
NGF,0.568894668,0.440533313,0.751072104,0.484815844,0.060557663
MIR8064,0.509087793,1.024974176,0.513968949,1.074290346,0
DHRS7B,1.446272139,1.580723161,1.393389847,1.595739718,1.623980884
AC106820.5,1.303125749,1.57419242,0.999871335,1.237450483,1.803295602
AC004231.1,0.224873135,0.452749329,0.567573073,0.148291612,0.155592327
C9orf85,2.404679721,1.97554343,2.027764084,1.992826953,2.333180943
AC091965.4,0.546380425,0.078575533,0.15760547,0.205890398,0.432053652
ABHD1,0.13854225,0.149429281,0.089916814,0.18272217,0.109553129
LYPLA2,23.51401404,22.26378333,21.80155175,23.77527814,23.32892973
PLEKHM2,22.1530998,20.75684603,20.67097827,21.27470182,20.84236983
LRRIQ3,0.099388072,0.142178745,0.216525337,0.085548295,0.086864537
TSSK2,0.100920488,0.050797178,0.025472029,0.239585677,0
RSPH4A,1.855302343,0.958206492,1.710213582,1.166021123,1.093940069
RNA5SP372,0,0.401076851,0.402236569,0,0.551338029
AC104564.2,0,0.072294417,0.072503457,0,0.099379112
AC012100.3,0,0.08021537,0.080447314,0,0.110267606
AC025580.2,0,0.011869233,0.011903553,0,0.016315974
AC005394.2,0,0.014816524,0.014859366,0,0.02036745
CSE1L-AS1,0,0.082956543,0.083196413,0,0.114035743
FFAR1,0,0.019958389,0.020016099,0,0.027435687
CHCHD3P3,0,0.072068497,0.072276884,0,0.099068552
TPRG1-AS1,0,0.066174803,0.066366148,0,0.09096682
FAM74A3,0,0.097719996,0.098002554,0,0.13433024
AC103855.3,0,0.076111944,0.076332022,0,0.104626854
AC112484.4,0,1.213785208,0,1.696247914,0.556174328
NPIPA7,1.406259642,1.218117061,1.221639259,0.793640619,1.719733896
AC092718.1,0,0.084786467,0.127547441,0.044432965,0
LINC02244,0,0.28559652,0.429633487,0.149668934,0
MIR6877,0,1.441369935,2.168306505,0.755360399,0
FAM104B,3.960250777,5.758558395,4.535020142,4.69115382,5.657888661
AC104452.1,0.020192993,0.060983479,0.081546418,0.021305891,0.037258042
AC113404.3,1.403431213,0.831060143,1.08350211,1.175912405,1.37089456
ELL,3.690344256,2.479776232,2.871719389,2.873710328,3.177268559
PTMS,219.3046668,215.1716127,193.8098506,216.0197594,226.2336174
RAB28P5,0.070380801,0.354253747,0.071055615,0.222779104,0.486972914
LSMEM2,0.490687029,0.185236297,0.185771909,0.388297715,0.551707064
AC026979.3,0.426213036,0.071509826,0.28686639,0.374752446,0.196601158
SMDT1,18.02541353,18.09248177,18.7861441,16.85444255,18.97354501
C11orf80,2.859815888,4.655261197,3.19438869,3.453993263,4.193244216
KTI12,1.924672636,2.691005713,2.48288384,2.778175004,1.812596147
10-Mar,0.037250326,0.065623347,0.141028065,0.024564566,0.012886966
AL352979.2,0,0.25204283,0.126385807,0.198127318,0.173234627
SLC35D3,0,0.039104568,0.01960882,0.03073955,0.026877437
AP003550.1,0,0.222820473,0.11173238,0.175156035,0.153149453
EIF4A2P4,0,0.077130164,0.038676593,0.060630935,0.053013272
MEIOB,0.099474384,0.240332634,0.180770668,0.188922097,0.19271694
SLC2A1,35.09084824,67.12561085,42.23271107,58.68913652,58.11574338
AL049829.2,0.643058265,0.323676056,0.324611968,0.424061979,0.444939462
PHETA1,4.103299109,4.363992995,4.4591891,4.84005997,3.508812987
AC007656.1,0.159922867,0.321981417,0.161456214,0.379657583,0
AC010731.2,0.52065797,0,0.315390037,0,0.288199424
AC021321.1,1.440814508,0.953143102,1.329946608,0.825263473,1.708999283
NUP98,8.950796478,8.442455138,8.630319603,8.631470109,8.174330773
AC023818.1,0.09943121,0.160152215,0.200769121,0.146875633,0.082557127
LINC02321,0.357952354,0.120114161,0,0.1258934,0.825571268
SNORD115-4,1.676264684,0,1.692336785,0,0
LINC01695,0.028919357,0,0.029196637,0,0
AC007569.1,0.160015953,0,0.161550194,0,0
CALHM6,0.191867259,0.23177808,0.232448269,0.263174142,0.212408286
TMED7-TICAM2,0,0.061861371,0.037224146,0.012967561,0.068029907
GTDC1,1.607929457,1.393941719,1.185663436,1.592433278,1.795293972
NTHL1,4.808051376,5.295699909,4.701864093,5.043196345,5.635899856
SET,85.5653253,87.33344832,86.76810822,85.76870172,86.78541659
AL133297.1,0.226821294,0,0,0.299152633,0.156940281
AL022328.2,1.288628476,0.792753464,0.795045719,1.812864958,0.693479865
KRI1,6.335261729,5.599284753,6.710384385,5.60244807,5.750480197
AP001160.2,1.881638659,0.757681116,0.854855953,1.389739051,1.301927585
UPK3B,0.086123875,0.086698943,0.052169781,0.063609297,0.190688341
UBAC2-AS1,1.914469057,1.744944743,1.410439918,1.924441627,1.861660879
ZNF70,2.871890408,3.550549626,3.50737043,3.483996203,2.728820663
DNAJB13,0.38236522,0.451283594,0.372719929,0.347791839,0.456142974
CCDC39,0.316657479,0.122604566,0.184438618,0.224881352,0.185391443
AC080038.1,3.096877214,3.397336415,3.647665248,3.497960116,2.802077593
AC008403.3,1.816568776,0.812754853,1.120769295,0.798618924,2.513809958
AC004241.3,0.354490533,0.178428773,0.268417053,0.514287931,0.122638053
GOT2,31.30362724,31.2677,28.53305583,31.91207142,31.12951723
AC090246.1,1.720860145,0.86617536,2.280284776,1.475257869,0.446506151
RPL4P1,0.143405012,0,0.217169979,0.056740687,0
AC027290.2,0.18659096,0.234796088,0.26274053,0.221483877,0.163079301
AC023158.2,0.084379192,0.169885223,0.511129342,0,0
AC109779.1,0,0.049702412,0.033230751,0.060776124,0
ACTR1B,24.54077773,27.24049625,27.3352573,24.69809106,25.95787901
MIR4326,0,3.908799823,3.136081725,1.229060989,0
AL606534.2,0.938891421,0.661612429,0.663525488,0.693445612,0.77955582
HAUS5,4.595332372,4.471512956,4.511786541,4.286577241,4.422654419
AC005531.1,0.134758533,0,0.068025302,0.088865929,0.09324099
AC006971.1,0.020427063,0.030845188,0,0.043105721,0.014133721
EDN2,0.139773952,0.196990156,0.254005399,0.132729588,0.038684487
AC023421.1,0.12834146,0.155038111,0.181400806,0.162497699,0
AC074194.1,0.441973325,0.741540802,0.446210985,0.621775763,0.91741939
CPEB2-DT,0.1631586,0.104521484,0.029949631,0.156500698,0.164205564
RNU6-2,10.27691245,6.465958586,0.864620663,11.0692066,15.99910824
LINC01799,0.278021246,0.111951063,0.112274771,0.088003153,0.307785793
AL022237.1,0.511931859,0.257675072,0.258420142,0.607664232,0
TSACC,0.082184576,0.289566695,0.124458849,0.130071028,0.227457842
AC106028.5,0.115994687,0.23353842,0.234213698,0.244775015,0.160516135
RPL29P11,1.862516315,1.218719295,0.282056131,1.670390476,2.190784243
PLEKHG4,0.837827345,0.956717162,0.599677199,1.042331381,0.917141182
TEAD2,8.071945708,8.11036613,6.395291491,8.200476388,8.914839915
PCYT2,3.560735845,3.557761602,3.507687175,3.367963317,3.907009742
PITPNM1,15.28921131,17.20793209,18.16863101,14.35899241,14.82602591
DIP2B,12.85961366,12.66947618,13.03648682,12.27123467,12.07372282
AC080112.3,0.11036026,0.129613354,0.148557866,0.067924821,0.101812723
BCAS1,0.02238842,0.039441347,0.022603081,0.023622314,0.061963228
KIF21B,34.29743315,37.8557129,43.90056263,33.16374085,31.95763956
AC091180.2,0.884113874,0.52353959,0.735074774,0.274364731,0.935584965
AC087393.2,3.636341377,2.013342131,3.487646442,2.350010131,3.145033402
HLTF-AS1,0.441618326,0.333425334,0.445852583,0.232978629,0.305560836
RBM4,4.088773106,4.543082533,4.935318778,3.848222474,3.743224578
RGS16,11.0061131,13.03706337,6.70891484,15.03873691,15.25663867
AC008676.3,0.182584229,0.248675169,0.314453577,0.220977445,0.148626051
SGK1,1.540714057,1.21402816,1.23605623,1.53370214,1.408692943
AC008735.4,0.150716781,0.379307878,0.53256651,0.278290673,0.104282686
HHEX,0.036291407,0.073067466,0.054959056,0.105301727,0.025110445
GHRHR,0.224304347,0.39139027,0.211357988,0.32344414,0.310397552
MIR589,0,2.329486763,2.336222497,1.953255174,0
MIR1254-1,9.446989969,19.49564283,15.73698742,12.21036192,18.30214902
MTFMT,2.429737193,2.217492207,2.655206723,2.310099869,2.106072717
MPP2,14.29092867,13.67721919,13.60328024,14.34319936,14.06209557
GNPTG,9.17028206,8.680546775,7.296053614,9.357482703,10.41789631
AL731563.3,0.884338861,0.706055422,1.04675207,0.659589247,0.780679972
RPL3P3,0.151089535,0.49431978,0.457614563,0.139489472,0.261351498
ADAMTS1,4.6576884,7.999674564,6.922535206,6.420189082,5.92475668
ATF7IP2,1.720590882,1.508352703,1.635757852,1.539323086,1.746061918
AL117344.1,0.22313913,0,0.150185732,0.078479003,0.205856732
SLC12A5-AS1,0.367523273,0.431640194,0.288592191,0.344692089,0.480332374
PRPF18,5.478494371,4.204317665,4.315685656,5.547139961,3.977615649
RETREG2,25.06333433,25.10096716,23.8400644,24.77061629,24.93135257
AL109936.2,0,0.141919501,0,0.185934868,0.097544421
MT1X,1.395469077,1.092612066,1.617567252,1.117916349,1.144345148
PRCD,0.716849352,0.634691832,0.767320279,0.587771485,0.741006626
LIN28B,1.977147026,2.105620058,2.196485097,1.727688697,2.007120284
CNOT1,17.31470821,17.1710565,18.12863018,16.28660594,16.05545928
2-Mar,12.42624491,11.5934015,9.727372626,13.00201583,12.13142704
GOLGA6L9,3.267730495,3.436843154,3.059897258,3.414743605,3.673490839
DUS2,3.094142712,3.021977752,3.092778271,2.675516262,3.572847963
AC130352.1,0.277264153,0,0,0.036568128,0.287763419
SIGLEC11,0.057759724,0,0,0.00761788,0.059946934
AC023347.2,0.396691787,0,0,0.052319335,0.411713464
KIR2DL1,0.109481246,0,0,0.014439386,0.113627013
HIST2H4B,0.095008608,0.071732252,0.047959778,0.137836631,0.098606335
AL133387.1,0.479768601,0.120743031,0,0.632762638,0
BX679664.2,0,1.140872316,0.490359068,0.25623533,0.672125866
HMBS,2.315538347,2.658650288,2.478567534,2.619768318,2.432176186
TMEM72-AS1,0.180494763,0.349423015,0.25231203,0.336936517,0.249772835
SUPV3L1,7.252985551,8.055248835,7.300927126,7.246380594,8.63050623
AC008013.1,0.206697299,0.577992956,0.579664229,0.230205074,0.254251121
ZBTB14,5.237920276,5.530382507,5.142184489,5.274322322,5.278526352
C17orf67,1.806099846,1.66505141,2.149712452,1.584689701,1.183889752
APOBEC3D,0.090620849,0.036490378,0.073191781,0.057369144,0.025080646
ZNF513,14.0844035,10.16089622,12.94810571,11.81492257,11.95692496
SNORD11,3.818158446,1.098186617,8.260215258,0.575512685,0
MAP2K5,7.121764829,5.63827476,5.093717316,6.490904548,6.944053714
SLC22A14,0.025043947,0.075633514,0.037926104,0.079272586,0
TRIM74,1.463930227,0.909307478,1.257843792,1.215971057,0.818948738
AP001972.1,0.362196849,0.18230766,0.182834804,0.143309483,0.375912293
MTRNR2L12,0.131033083,0.08793868,0.044096478,0.115212263,0.241768821
AC005479.1,0,0.548161062,0.471210921,0.082076512,0.107646644
AC244517.11,0.569725213,0.392414851,0.787099046,0.189828791,0.331957452
AC087392.4,1.414132758,0.569430098,0.761435481,1.392598596,0.391381934
GNRHR2,1.550984315,1.212335047,1.234262352,1.54982747,1.464525948
MRPL9P1,1.345386989,2.633498086,2.414731769,1.892713823,1.13775303
FOXD3,0.263573737,0.751778758,0.066525224,0.509850164,1.124613286
AC027117.1,0,0.066975563,0.022389741,0.023399354,0.030689193
AC068831.7,0.397413246,0.354898025,0.433580409,0.277289548,0.363676386
TAS1R3,0.106770525,0.376192095,0.229062771,0.239391819,0.184689407
LINC01248,0,0.689886465,0.197680365,0.36154002,0.270956724
AC093249.6,2.434574898,2.249943313,2.216155313,2.147644898,2.319653904
TMEM88,2.251622581,4.322462525,3.38338417,3.259703849,2.608616505
AC138649.1,0.698443618,0.703107285,0.592317875,0.86958563,0.73455707
Z94721.2,0.1294291,0.147665771,0.13938141,0.168426876,0.131345124
CASP6,5.09349804,3.228431269,3.071116574,5.473738766,4.209521187
NOV,8.587642565,13.66632235,8.998782953,12.78658711,12.14470003
TRPM2,0.184501616,0.082548256,0.048292385,0.194670063,0.189124156
ZDHHC16,7.338604732,7.702291322,6.928060985,8.355591577,7.395058656
ADAM33,0.133511197,0.142308722,0.047573403,0.116010099,0.217359868
AC079305.3,0.840695438,2.115772381,0.212189016,2.328450405,1.163373824
TCTN3,17.72724883,18.00303695,14.81149116,19.55171764,19.63297103
RPS3A,403.8081763,452.5692255,377.4279715,458.3091949,453.8211458
AC015726.2,0,1.134192736,0.758314843,0,0.51970388
AC007250.1,0.271111842,0.409383177,0.54742255,0.143026821,0.562756273
POM121C,11.63347193,11.41127004,12.06159138,10.72789256,10.93494429
AC012020.1,0.848479655,0.240228322,0.455076674,0.517561755,0.513688789
PMM1,7.005216322,6.452980865,5.816283802,7.115429562,7.410842343
RPS20P33,3.106298397,0,0.914690503,1.297342155,1.79106987
CDKL2,3.332431333,3.391279275,2.899486298,3.34348364,3.521505795
AC009652.1,0.282826552,0,0.356922882,0.074603496,0.097845484
SPDYA,0.342022807,0.291336329,0.464829799,0.298413985,0.236649542
RAB12,20.98445078,21.57164956,18.49540929,22.85361802,22.84178314
PSMG3,12.13239327,11.41329663,12.64992965,11.13617046,11.80735397
USP27X-AS1,1.221810703,0.721016317,0.808171865,1.32248846,0.874536185
CCT6A,49.10654846,53.46628943,48.77105511,52.56890133,52.70924414
XRCC5,61.87052138,62.15700068,56.48578026,63.61232413,61.69778343
AC011625.1,0.087106276,0.613815333,0.263824366,0.459534844,0.120539683
FIP1L1,6.292238404,6.350620692,5.778046954,6.711932008,6.55863346
AMDHD1,0.289986717,0.206063312,0.206659146,0.386960502,0.188842512
VPS9D1,9.168926583,9.916356051,10.05298076,8.701187703,9.099972493
MPC1,19.50076267,25.985681,22.14122382,24.73438865,21.85916204
DNAH11,0.091647259,0.063428206,0.118548908,0.060436386,0.067375037
PIH1D1,10.79767414,11.07747533,10.83176831,10.3841079,10.77351916
SNORD11B,1.527263378,1.537461264,2.569844747,1.074290346,0
EDAR,0.051759943,0,0.041804976,0.005461259,0.014325322
AC006116.6,0.124618045,0.209083581,0.377438666,0.197229189,0
C1GALT1C1,6.571082771,7.493508681,7.204203425,5.877000126,7.388238467
AC003986.3,0.331054201,0.13330589,0.26738269,0.419159528,0.091624094
AC244517.3,0.185497576,0.26143066,0.187276135,0.234865096,0.154017506
AL590999.1,0.033424206,0.047106342,0.033744679,0.042319579,0.027751914
NHP2P1,0,0.499175735,0.901114392,0.052319335,0
AC017074.1,0.081671838,0.575520259,0.164909823,0.517038134,0.452077529
CREB1,7.287797782,5.953949208,6.715145229,6.414607288,6.191396513
AC023509.3,0.204392125,0.017146408,0.034391974,0.188699698,0.047140426
ATP6V1E1P1,0,0.203188713,0.135850824,0.070988349,0.186208145
NUDT1,4.04983839,3.481875963,3.580347483,4.042062337,3.180796324
AC004951.1,0.245540736,0.321334348,0.421421486,0.349748867,0.135913984
RNU6-137P,0,1.28121772,0.428307458,0.895241955,0
CALR3,0,0.094775009,0.031683017,0.066223377,0
RPL7L1P3,0,0.200829483,0.067136728,0.140328202,0
AC005104.2,0,0.204087778,0.068225967,0.142604913,0
AC016168.1,0.317298486,0.255533728,0.128136303,0.401742927,0.175633998
HYKK,0.120425534,0.250541261,0.129685524,0.23718343,0.222196858
AC008734.1,0.170643953,0.171783381,0.258420142,0.045012165,0.118070528
AC092794.2,0.732435368,0.819251117,1.068105987,0.686935212,0.788325246
AC007424.1,0.04361948,0.017564295,0.114498033,0,0
KRTCAP2,1.113712709,1.145259959,1.426646692,0.9602909,0.828592177
AC010422.6,0.172100705,0.377999696,0.323808336,0.226982124,0.216506312
RF00019,4.295428252,0,6.263996571,1.510720799,0
RNF44,16.28721158,17.89539718,18.15963083,16.0189787,15.78375576
AC013402.1,0.326687354,0.08221718,0,0.301605578,0.452077529
C12orf43,3.313216319,3.200122956,2.7196826,3.173005768,3.593574583
LINC01012,0.945240372,0.713663968,0.861523884,0.844964756,0.853863051
AC012313.7,0.896193669,0.676633319,0.678589811,0.886486532,0.465065086
AC090425.2,0.274358691,2.393652267,1.754265276,0.916684876,1.771764925
ALPK3,0.343424855,0.303557251,0.321348045,0.298277598,0.307166845
LRMDA,0.034922181,0.021093219,0.028205613,0.029477479,0.038660898
IGFBP7-AS1,1.211277852,1.086826066,0.770953424,1.166901582,1.311804277
XRCC4,3.458600924,3.205916985,2.783038145,3.423397206,3.98051223
NDUFB11,40.22798814,42.02538687,34.44824327,42.15528953,43.46161137
BLOC1S5,3.372418682,3.9236568,3.851278644,3.499950447,3.729639611
MYO5A,15.40551087,15.39828774,17.39453275,14.23157616,13.30270673
SNORD72,3.436342601,0,2.312860272,1.510720799,2.377645252
BMS1P2,0.106404787,0.578422491,0.580095006,0.101042171,0.235592655
AL035398.1,0.996041334,0.143241733,0.57462367,0.300267488,0.590719317
ZSCAN10,0.110437846,0.264041254,0.236930549,0.152938291,0.114619837
RPL35P1,0.371496497,0.87261315,0.500077897,0.587956203,0.51408546
AC004477.1,1.124749027,0.754839489,0.993591525,0.799399482,1.145722908
PTOV1,30.58625417,31.06125616,33.6028106,29.16233399,29.87277429
TMEM9,29.3047318,29.67712585,28.40416907,29.24045446,28.82730386
KIAA0556,4.537770483,4.351216516,4.72784193,4.059058499,4.626979313
VPS33B,1.564569413,1.345086998,1.406624891,1.355581973,1.438123748
TNPO3,22.09567313,23.18028638,21.04129084,23.106662,22.15610118
CASP16P,0.012950226,0.013036698,0.013074394,0.013663953,0
PRPF38B,13.55554551,11.40211087,13.32767343,11.44376848,11.65183783
ZNF510,5.138166948,4.930989596,5.140557538,4.70693756,4.86157043
MT1XP1,2.46332803,0.247977623,1.989557224,0.779726864,0.681762079
ZNF625,0.457347473,0.460401286,0.482720384,0.438684805,0.345211652
AC131009.2,0.238015072,0.239604353,0.060074293,0.156958005,0.411713464
ZBTB20-AS4,0.407270234,0.40998967,0.41117516,0.250667747,0.751453314
AC126763.1,0.064897877,0,0.02184004,0.022824866,0.029935729
CTC1,4.193466572,5.147605539,6.145307004,3.944875417,4.108002537
TMPRSS5,2.595087436,2.231798609,3.209896102,1.985583525,1.688550266
RF00322,2.013973686,0,0.508320939,0.531242479,1.393491723
MRPS31P2,0,0.267126474,0.267898873,0.233315953,0
DHRSX-IT1,0,0.212552248,0.213166845,0.185649253,0
AC007899.1,0,0.178543889,0.17906015,0.155945373,0
AC012435.1,0.040606707,0.204389237,0.095657441,0.192801,0.018730834
AL132855.1,0.442685037,2.005384257,1.340788564,1.401248277,0.306298905
SLC51B,0,0.245339563,0,0.025714397,0.269803717
ZNF594,4.293811606,3.124686046,3.743055766,3.338710022,3.698758139
DKFZP434K028,0,0.095791979,0.032022988,0.058567231,0.021946651
FNIP1,5.832523076,5.888890915,5.61469983,5.901360117,5.620287945
TTC33,3.002580546,3.225490498,3.03815101,2.902284906,3.504363036
CAPN9,0.459415902,0.195666108,0.338945971,0.270333379,0.293423247
CDC42-IT1,0.529686721,0.39991767,0.601611053,0.419159528,0.183248189
TMEM169,10.64622129,10.74273513,10.22554542,10.2469177,10.83528156
NAPEPLD,2.090619755,1.701964129,2.080075367,1.898940678,1.76098577
AC145207.6,0.117181333,0.11796378,0.17745731,0.092729665,0
MINDY3,8.852457247,9.091826379,7.988237482,9.175027341,9.927181934
PSMA2,1.107666656,0.829814175,1.178969254,0.86974031,0.926818239
PXN,8.745937202,7.7223423,7.639259666,8.262387209,8.907139317
SNAPC5,5.843654218,6.526091056,5.586262754,5.703287128,6.7472436
EGR2,0.360184098,0.225055322,0.238245298,0.209674451,0.378120145
CR383656.1,0.223601116,0.020463105,0.041044548,0.246648294,0
AL021707.1,1.00799383,0.461238379,0.832629698,0.145029197,1.014461974
PJVK,1.003929729,1.108043625,0.940286383,1.129451241,1.171666087
AC073264.3,0.124360337,0.125190719,0.161424912,0.16870399,0.073754021
TRIM11,3.177527834,2.894619758,3.088170904,2.902974618,3.180271996
AC092720.2,0.192627813,0.221616038,0.194474738,0.319383616,0.152321618
CCNL2P1,0,0.19039768,0,0.2245034,0.130864548
AC009139.1,0,0.134628832,0.081010868,0.070553219,0
AL132639.3,1.81542628,0.609182765,0.698221969,0.957739978,1.674819297
ARHGAP22,0.216154039,0.135998343,0.109113267,0.192431486,0.186949354
PAGR1,13.70229835,12.70980022,17.23094492,10.33893999,12.66587365
PNRC2,32.49625173,28.76308424,30.34432729,30.01653818,29.29491667
TRIM39,3.577829495,3.918234219,3.929563832,3.672059641,3.270715664
AC110285.4,0.756427617,0.761478456,1.090971827,0.798116648,0.598149749
AP4M1,4.055883686,3.565269132,4.329878189,3.777761793,3.410542956
DNAJB7,0.017772654,0.017891326,0.035886117,0.009376079,0.02459421
TUBB8,0.015369977,0.046417817,0.046552035,0.024325595,0
CHMP5,29.29278379,34.40954101,30.28976005,33.47605585,32.07334013
TMEM38A,2.912219354,3.131202308,3.709812483,2.662488302,2.848426924
GLP1R,0.07378084,0.207965775,0.193669459,0.132340115,0.040839854
TMEM241,1.791071437,1.882968157,1.995304067,1.684978792,1.916889682
ERCC6,1.530274652,1.452307019,1.59469484,1.448530046,1.454686466
YWHAZP2,0.188810033,0.06335692,0.190620352,0.166013275,0.087093233
